year,asylum region,origin region,refugees
2008,Australia and New Zealand,Western Africa,170.0
2008,Australia and New Zealand,Caribbean,11.0
2008,Australia and New Zealand,Northern Europe,10.0
2008,Australia and New Zealand,Northern Africa,464.0
2008,Australia and New Zealand,Melanesia,138.0
2008,Australia and New Zealand,South-eastern Asia,855.0
2008,Australia and New Zealand,Central Asia,64.0
2008,Australia and New Zealand,Central America,11.0
2008,Australia and New Zealand,Polynesia,3.0
2008,Australia and New Zealand,Southern Africa,16.0
2008,Western Europe,Southern Asia,111418.0
2008,Western Europe,Middle Africa,36332.0
2008,Western Europe,Southern Europe,185146.0
2008,Western Europe,Western Asia,285768.0
2008,Western Europe,Eastern Africa,37411.0
2008,Western Europe,Western Africa,28988.0
2008,Western Europe,Eastern Europe,96930.0
2008,Western Europe,South America,3654.0
2008,Western Europe,Eastern Asia,8994.0
2008,Western Europe,Caribbean,4122.0
2008,Western Europe,Northern Africa,14041.0
2008,Western Europe,Northern Europe,834.0
2008,Western Europe,Western Europe,79.0
2008,Western Europe,Central America,333.0
2008,Western Europe,South-eastern Asia,50170.0
2008,Western Europe,Central Asia,8064.0
2008,Western Europe,Northern America,411.0
2008,Western Europe,Southern Africa,231.0
2008,Western Asia,Middle Africa,135.0
2008,Eastern Africa,Western Africa,47.0
2008,Eastern Africa,Middle Africa,312581.0
2008,Eastern Africa,Eastern Africa,650383.0
2008,Western Africa,Middle Africa,5252.0
2008,Western Africa,Eastern Africa,2015.0
2008,Western Africa,Western Africa,168328.0
2008,Western Africa,Southern Europe,1.0
2008,Western Africa,Northern Africa,26647.0
2008,Western Africa,Southern Asia,43.0
2008,Western Africa,Western Asia,80.0
2008,Western Africa,South-eastern Asia,32.0
2008,Southern Asia,Eastern Africa,1101.0
2008,Southern Asia,South-eastern Asia,30401.0
2008,Southern Asia,Northern Africa,48.0
2008,Southern Asia,Western Africa,4.0
2008,Eastern Europe,Southern Asia,9510.0
2008,Eastern Europe,Middle Africa,561.0
2008,Eastern Europe,Southern Europe,2846.0
2008,Eastern Europe,Western Asia,11474.0
2008,Eastern Europe,Eastern Africa,1002.0
2008,Eastern Europe,Western Africa,443.0
2008,Eastern Europe,Eastern Europe,13546.0
2008,Eastern Europe,Caribbean,135.0
2008,Eastern Europe,Northern Africa,562.0
2008,Eastern Europe,Central Asia,322.0
2008,Central America,Central America,2233.0
2008,Southern Africa,Middle Africa,25626.0
2008,Southern Africa,Eastern Africa,15049.0
2008,Southern Africa,Northern Africa,181.0
2008,Southern Africa,Southern Africa,937.0
2008,Southern Africa,Western Africa,368.0
2008,Northern America,Southern Asia,82658.0
2008,Northern America,Middle Africa,20925.0
2008,Northern America,Southern Europe,14919.0
2008,Northern America,Western Asia,29629.0
2008,Northern America,South America,52919.0
2008,Northern America,Caribbean,25324.0
2008,Northern America,Australia and New Zealand,4.0
2008,Northern America,Western Europe,287.0
2008,Northern America,Eastern Africa,49767.0
2008,Northern America,Western Africa,26698.0
2008,Northern America,Eastern Europe,23832.0
2008,Northern America,Central America,17653.0
2008,Northern America,Southern Africa,208.0
2008,Northern America,Eastern Asia,63826.0
2008,Northern America,Northern Europe,744.0
2008,Northern America,Northern Africa,14313.0
2008,Northern America,Melanesia,1823.0
2008,Northern America,South-eastern Asia,16407.0
2008,Northern America,Central Asia,3536.0
2008,Northern America,Micronesia,4.0
2008,Northern America,Northern America,1778.0
2008,Eastern Asia,Eastern Africa,85.0
2008,Eastern Asia,Southern Asia,229.0
2008,Eastern Asia,Western Asia,47.0
2008,Eastern Asia,South-eastern Asia,302653.0
2008,Middle Africa,South-eastern Asia,10.0
2008,Middle Africa,South America,2.0
2008,Middle Africa,Southern Asia,2.0
2008,South America,Eastern Asia,20.0
2008,Central America,Southern Asia,49.0
2008,Central America,Middle Africa,72.0
2008,Central America,South America,25874.0
2008,Central America,Western Asia,80.0
2008,Central America,Eastern Europe,90.0
2008,Central America,Caribbean,1957.0
2008,Central America,Western Europe,1.0
2008,Central America,Eastern Africa,36.0
2008,Central America,Western Africa,52.0
2008,Central America,Northern America,3.0
2008,Central America,Central Asia,9.0
2008,Caribbean,Eastern Africa,19.0
2008,Caribbean,Northern Africa,504.0
2008,Caribbean,Caribbean,8.0
2008,Caribbean,Southern Asia,4.0
2008,Caribbean,Western Asia,6.0
2008,Caribbean,Western Africa,14.0
2008,Western Asia,Southern Europe,89.0
2008,Western Asia,Eastern Asia,25.0
2008,Western Asia,Caribbean,3.0
2008,Western Asia,Western Africa,312.0
2008,Western Asia,South-eastern Asia,41.0
2008,Eastern Europe,Eastern Asia,64.0
2008,Eastern Europe,South-eastern Asia,115.0
2008,Eastern Europe,Southern Africa,5.0
2008,Western Europe,Australia and New Zealand,45.0
2008,Western Europe,Melanesia,3.0
2008,Western Europe,Micronesia,6.0
2008,Western Europe,Polynesia,8.0
2008,Eastern Africa,Northern Africa,111458.0
2008,Eastern Africa,Western Asia,25.0
2008,Northern Europe,Southern Asia,68735.0
2008,Northern Europe,Middle Africa,14404.0
2008,Northern Europe,Southern Europe,40594.0
2008,Northern Europe,Western Asia,87786.0
2008,Northern Europe,Eastern Africa,85626.0
2008,Northern Europe,Eastern Europe,12966.0
2008,Northern Europe,South America,2335.0
2008,Northern Europe,Eastern Asia,3851.0
2008,Northern Europe,Western Africa,11621.0
2008,Northern Europe,Caribbean,484.0
2008,Northern Europe,Northern Africa,7640.0
2008,Northern Europe,Central America,75.0
2008,Northern Europe,South-eastern Asia,1870.0
2008,Northern Europe,Central Asia,2494.0
2008,Northern Europe,Northern America,24.0
2008,Northern Africa,Middle Africa,47292.0
2008,Northern Africa,Western Africa,840.0
2008,Northern Africa,Northern Africa,100586.0
2008,Northern Africa,Western Asia,89747.0
2008,Northern Africa,Eastern Africa,141481.0
2008,South America,Western Europe,2.0
2008,South America,Northern Europe,8.0
2008,Northern Africa,Southern Asia,46.0
2008,Northern Africa,Eastern Asia,9.0
2008,Northern Africa,South-eastern Asia,2.0
2008,Northern Africa,Eastern Europe,11.0
2008,Northern Africa,Southern Europe,12.0
2008,Northern Africa,Central Asia,5.0
2008,Southern Europe,Southern Asia,5656.0
2008,Southern Europe,Middle Africa,2388.0
2008,Southern Europe,South America,1931.0
2008,Southern Europe,Eastern Africa,20116.0
2008,Southern Europe,Western Africa,8965.0
2008,Southern Europe,Caribbean,306.0
2008,Southern Europe,Central America,21.0
2008,Southern Europe,Northern Europe,9.0
2008,Southern Europe,South-eastern Asia,51.0
2008,Eastern Africa,Southern Asia,24.0
2008,Eastern Africa,Eastern Europe,2.0
2008,Northern Europe,Northern Europe,126.0
2008,Micronesia,South-eastern Asia,1.0
2008,Northern Europe,Southern Africa,85.0
2008,Northern Europe,Melanesia,2.0
2008,Southern Europe,Australia and New Zealand,1.0
2008,Central America,Eastern Asia,7.0
2008,Eastern Asia,Western Africa,15.0
2008,Eastern Asia,Middle Africa,35.0
2008,Eastern Asia,Eastern Europe,3.0
2008,Eastern Asia,Central Asia,1.0
2008,Eastern Europe,South America,5.0
2008,South-eastern Asia,Southern Asia,1907.0
2008,South-eastern Asia,Eastern Asia,177.0
2008,South-eastern Asia,Western Africa,42.0
2008,South-eastern Asia,Middle Africa,33.0
2008,South-eastern Asia,Northern Africa,35.0
2008,South-eastern Asia,Eastern Africa,573.0
2008,South-eastern Asia,Western Asia,788.0
2008,South-eastern Asia,South-eastern Asia,149044.0
2008,Southern Asia,Southern Europe,1.0
2008,Southern Asia,Eastern Asia,120004.0
2008,Southern Asia,Middle Africa,6.0
2008,Northern Europe,Western Europe,45.0
2008,Southern Asia,Central Asia,53.0
2008,Western Asia,Southern Africa,2.0
2008,Southern Europe,Southern Africa,1.0
2008,Eastern Asia,Eastern Asia,66.0
2008,Eastern Asia,Northern Africa,20.0
2008,Central Asia,Southern Asia,3418.0
2008,Central Asia,Eastern Asia,27.0
2008,Central Asia,Eastern Africa,4.0
2008,Central Asia,Western Asia,53.0
2008,Central Asia,Central Asia,228.0
2008,Central Asia,Eastern Europe,3696.0
2008,Eastern Africa,Southern Africa,8.0
2008,Western Asia,Northern Europe,1.0
2008,Western Asia,Northern America,1.0
2008,Central America,Southern Europe,14.0
2008,Central America,Northern Africa,14.0
2008,Central America,South-eastern Asia,10.0
2008,South-eastern Asia,Eastern Europe,4.0
2008,Australia and New Zealand,Micronesia,1.0
2008,Southern Asia,Eastern Europe,8.0
2008,Melanesia,South-eastern Asia,10005.0
2008,Melanesia,Western Asia,1.0
2008,Eastern Europe,Northern Europe,2.0
2008,Eastern Europe,Northern America,3.0
2008,Northern Europe,Australia and New Zealand,1.0
2008,Northern Europe,Micronesia,31.0
2008,Southern Africa,Eastern Europe,13.0
2008,Southern Africa,Southern Asia,71.0
2008,Caribbean,Middle Africa,1.0
2008,Caribbean,South America,5.0
2008,Eastern Africa,Northern America,1.0
2008,Eastern Africa,Southern Europe,1.0
2008,Eastern Europe,Polynesia,1.0
2008,Northern America,Polynesia,1.0
2008,Melanesia,Southern Asia,3.0
2008,Southern Africa,Southern Europe,61.0
2008,Southern Africa,Western Asia,1.0
2008,Southern Africa,Central Asia,18.0
2008,Southern Africa,South-eastern Asia,1.0
2009,Southern Asia,Eastern Africa,1326.0
2009,Southern Asia,Southern Asia,2932513.0
2009,Southern Asia,Western Asia,48304.0
2009,Middle Africa,Eastern Africa,107964.0
2009,Middle Africa,Middle Africa,399735.0
2009,Middle Africa,Western Africa,3772.0
2009,Middle Africa,Caribbean,3.0
2009,Middle Africa,Northern Africa,269461.0
2009,Middle Africa,Western Asia,3.0
2009,Middle Africa,Southern Africa,3.0
2009,Southern Europe,Eastern Asia,95.0
2009,Southern Europe,Eastern Europe,1211.0
2009,Southern Europe,Northern Africa,2930.0
2009,Southern Europe,Western Asia,6416.0
2009,Southern Europe,Southern Europe,124652.0
2009,Southern Europe,Central Asia,47.0
2009,Western Asia,Southern Asia,17248.0
2009,Western Asia,Eastern Africa,181588.0
2009,Western Asia,Western Asia,1591625.0
2009,Western Asia,Northern Africa,6469.0
2009,South America,Middle Africa,2154.0
2009,South America,Southern Europe,294.0
2009,South America,Western Asia,665.0
2009,South America,Eastern Africa,212.0
2009,South America,Southern Asia,408.0
2009,South America,Eastern Europe,268.0
2009,South America,South America,320300.0
2009,South America,Western Africa,882.0
2009,South America,Central America,61.0
2009,South America,Caribbean,1521.0
2009,South America,Northern Africa,120.0
2009,South America,Central Asia,35.0
2009,South America,Northern America,7.0
2009,South America,Southern Africa,7.0
2009,Western Asia,Central Asia,76.0
2009,Western Asia,Eastern Europe,2385.0
2009,Australia and New Zealand,Southern Asia,11420.0
2009,Australia and New Zealand,Middle Africa,127.0
2009,Australia and New Zealand,Southern Europe,280.0
2009,Australia and New Zealand,Western Asia,6941.0
2009,Australia and New Zealand,South America,265.0
2009,Australia and New Zealand,Australia and New Zealand,2.0
2009,Australia and New Zealand,Eastern Africa,1240.0
2009,Australia and New Zealand,Western Africa,208.0
2009,Australia and New Zealand,Eastern Europe,346.0
2009,Australia and New Zealand,Northern America,11.0
2009,Australia and New Zealand,Eastern Asia,2066.0
2009,Australia and New Zealand,Caribbean,12.0
2009,Australia and New Zealand,Northern Europe,11.0
2009,Australia and New Zealand,Northern Africa,489.0
2009,Australia and New Zealand,Melanesia,185.0
2009,Australia and New Zealand,Western Europe,4.0
2009,Australia and New Zealand,South-eastern Asia,1336.0
2009,Australia and New Zealand,Central Asia,63.0
2009,Australia and New Zealand,Central America,8.0
2009,Australia and New Zealand,Polynesia,3.0
2009,Australia and New Zealand,Southern Africa,24.0
2009,Western Europe,Southern Asia,129808.0
2009,Western Europe,Middle Africa,40518.0
2009,Western Europe,Southern Europe,197656.0
2009,Western Europe,Western Asia,248136.0
2009,Western Europe,Eastern Africa,44386.0
2009,Western Europe,Western Africa,38888.0
2009,Western Europe,Eastern Europe,97478.0
2009,Western Europe,South America,2972.0
2009,Western Europe,Eastern Asia,8743.0
2009,Western Europe,Caribbean,4020.0
2009,Western Europe,Northern Africa,13961.0
2009,Western Europe,Northern Europe,864.0
2009,Western Europe,Western Europe,45.0
2009,Western Europe,Central America,136.0
2009,Western Europe,South-eastern Asia,59411.0
2009,Western Europe,Central Asia,7063.0
2009,Western Europe,Northern America,355.0
2009,Western Europe,Southern Africa,93.0
2009,Western Asia,Middle Africa,113.0
2009,Eastern Africa,Western Africa,48.0
2009,Eastern Africa,Middle Africa,272556.0
2009,Eastern Africa,Eastern Africa,556524.0
2009,Western Africa,Middle Africa,5420.0
2009,Western Africa,Eastern Africa,1421.0
2009,Western Africa,Western Africa,142290.0
2009,Western Africa,Southern Europe,1.0
2009,Western Africa,Northern Africa,26509.0
2009,Western Africa,Southern Asia,50.0
2009,Western Africa,Western Asia,95.0
2009,Western Africa,South-eastern Asia,35.0
2009,Southern Asia,South-eastern Asia,231596.0
2009,Eastern Europe,Southern Asia,9040.0
2009,Eastern Europe,Middle Africa,530.0
2009,Eastern Europe,Southern Europe,1022.0
2009,Eastern Europe,Western Asia,13399.0
2009,Eastern Europe,Eastern Africa,1077.0
2009,Eastern Europe,Western Africa,401.0
2009,Eastern Europe,Eastern Europe,16085.0
2009,Eastern Europe,Caribbean,176.0
2009,Eastern Europe,Northern Africa,569.0
2009,Eastern Europe,Central Asia,393.0
2009,Southern Europe,Southern Asia,7045.0
2009,Central America,Central America,2221.0
2009,South America,South-eastern Asia,15.0
2009,Southern Africa,Middle Africa,27276.0
2009,Southern Africa,Eastern Africa,18180.0
2009,Southern Africa,Northern Africa,189.0
2009,Southern Africa,Southern Africa,884.0
2009,Southern Africa,Western Africa,369.0
2009,Northern America,Southern Asia,78017.0
2009,Northern America,Middle Africa,20239.0
2009,Northern America,Southern Europe,12977.0
2009,Northern America,Western Asia,29896.0
2009,Northern America,South America,54482.0
2009,Northern America,Caribbean,25976.0
2009,Northern America,Australia and New Zealand,3.0
2009,Northern America,Western Europe,304.0
2009,Northern America,Eastern Africa,46608.0
2009,Northern America,Western Africa,25986.0
2009,Northern America,Eastern Europe,22852.0
2009,Northern America,Central America,17820.0
2009,Northern America,Southern Africa,234.0
2009,Northern America,Eastern Asia,68611.0
2009,Northern America,Northern Europe,727.0
